timestamp,city,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m
2021-12-11 13:00:00,Lahore,31.5497,74.3436,20.1,38,0.0,992.4,4.9,287
2021-12-11 14:00:00,Lahore,31.5497,74.3436,20.8,36,0.0,992.0,5.8,300
2021-12-11 15:00:00,Lahore,31.5497,74.3436,20.8,35,0.0,991.7,5.9,308
2021-12-11 16:00:00,Lahore,31.5497,74.3436,18.6,61,0.0,991.6,5.8,300
2021-12-11 17:00:00,Lahore,31.5497,74.3436,18.3,48,0.0,991.7,6.2,280
2021-12-11 18:00:00,Lahore,31.5497,74.3436,16.2,56,0.0,992.1,6.8,273
2021-12-11 19:00:00,Lahore,31.5497,74.3436,16.6,54,0.0,992.7,5.6,297
2021-12-11 20:00:00,Lahore,31.5497,74.3436,15.0,59,0.0,992.6,5.6,345
2021-12-11 21:00:00,Lahore,31.5497,74.3436,11.2,73,0.0,992.6,7.4,23
2021-12-11 22:00:00,Lahore,31.5497,74.3436,10.8,73,0.0,992.8,7.4,39
2021-12-11 23:00:00,Lahore,31.5497,74.3436,13.0,62,0.0,993.0,5.4,37
2021-12-12 00:00:00,Lahore,31.5497,74.3436,12.5,65,0.0,992.5,4.7,23
2021-12-12 01:00:00,Lahore,31.5497,74.3436,11.9,68,0.0,992.3,5.0,30
2021-12-12 02:00:00,Lahore,31.5497,74.3436,11.4,71,0.0,992.3,2.6,34
2021-12-12 03:00:00,Lahore,31.5497,74.3436,11.0,73,0.0,992.0,0.4,180
2021-12-12 04:00:00,Lahore,31.5497,74.3436,10.7,74,0.0,991.8,1.9,68
2021-12-12 05:00:00,Lahore,31.5497,74.3436,7.8,90,0.0,992.2,4.3,85
2021-12-12 06:00:00,Lahore,31.5497,74.3436,6.0,95,0.0,992.4,7.1,105
2021-12-12 07:00:00,Lahore,31.5497,74.3436,5.8,96,0.0,993.0,6.8,115
2021-12-12 08:00:00,Lahore,31.5497,74.3436,8.2,91,0.0,993.6,7.1,131
2021-12-12 09:00:00,Lahore,31.5497,74.3436,11.9,78,0.0,994.4,5.5,148
2021-12-12 10:00:00,Lahore,31.5497,74.3436,15.4,66,0.0,994.9,3.1,144
2021-12-12 11:00:00,Lahore,31.5497,74.3436,18.1,52,0.0,994.4,2.3,162
2021-12-12 12:00:00,Lahore,31.5497,74.3436,19.7,46,0.0,993.7,1.1,198
2021-12-12 13:00:00,Lahore,31.5497,74.3436,20.6,41,0.0,992.8,2.3,288
2021-12-12 14:00:00,Lahore,31.5497,74.3436,21.0,39,0.0,992.2,3.6,307
2021-12-12 15:00:00,Lahore,31.5497,74.3436,20.9,39,0.0,992.0,3.6,323
2021-12-12 16:00:00,Lahore,31.5497,74.3436,19.3,61,0.0,991.8,4.0,10
2021-12-12 17:00:00,Lahore,31.5497,74.3436,19.1,48,0.0,992.0,3.9,22
2021-12-12 18:00:00,Lahore,31.5497,74.3436,16.4,58,0.0,992.2,5.4,48
2021-12-12 19:00:00,Lahore,31.5497,74.3436,15.2,61,0.0,992.5,5.9,47
2021-12-12 20:00:00,Lahore,31.5497,74.3436,12.0,73,0.0,992.6,8.4,47
2021-12-12 21:00:00,Lahore,31.5497,74.3436,10.7,80,0.0,992.6,8.9,69
2021-12-12 22:00:00,Lahore,31.5497,74.3436,9.8,87,0.0,992.4,9.0,92
2021-12-12 23:00:00,Lahore,31.5497,74.3436,9.2,90,0.0,992.3,9.0,90
2021-12-13 00:00:00,Lahore,31.5497,74.3436,8.7,92,0.0,991.7,9.0,90
2021-12-13 01:00:00,Lahore,31.5497,74.3436,8.1,94,0.0,991.6,9.1,97
2021-12-13 02:00:00,Lahore,31.5497,74.3436,7.9,95,0.0,991.4,7.6,98
2021-12-13 03:00:00,Lahore,31.5497,74.3436,8.2,95,0.0,991.3,5.8,83
2021-12-13 04:00:00,Lahore,31.5497,74.3436,8.7,94,0.0,991.1,4.5,76
2021-12-13 05:00:00,Lahore,31.5497,74.3436,7.7,96,0.0,991.9,4.5,76
2021-12-13 06:00:00,Lahore,31.5497,74.3436,6.5,98,0.0,992.0,5.4,70
2021-12-13 07:00:00,Lahore,31.5497,74.3436,6.0,99,0.0,992.2,5.7,72
2021-12-13 08:00:00,Lahore,31.5497,74.3436,7.6,98,0.0,992.9,6.6,77
2021-12-13 09:00:00,Lahore,31.5497,74.3436,11.3,89,0.0,993.6,6.1,87
2021-12-13 10:00:00,Lahore,31.5497,74.3436,15.0,75,0.0,994.4,4.2,110
2021-12-13 11:00:00,Lahore,31.5497,74.3436,17.4,63,0.0,994.1,3.8,139
2021-12-13 12:00:00,Lahore,31.5497,74.3436,18.9,54,0.0,993.1,3.8,139
2021-12-13 13:00:00,Lahore,31.5497,74.3436,19.5,48,0.0,992.1,2.2,180
2021-12-13 14:00:00,Lahore,31.5497,74.3436,19.8,45,0.0,991.4,0.4,270
2021-12-13 15:00:00,Lahore,31.5497,74.3436,19.7,44,0.0,991.0,0.8,333
2021-12-13 16:00:00,Lahore,31.5497,74.3436,18.5,65,0.0,990.6,2.2,9
2021-12-13 17:00:00,Lahore,31.5497,74.3436,15.7,59,0.0,990.5,6.5,6
2021-12-13 18:00:00,Lahore,31.5497,74.3436,14.5,60,0.0,990.5,6.5,6
2021-12-13 19:00:00,Lahore,31.5497,74.3436,13.2,63,0.0,990.6,6.4,43
2021-12-13 20:00:00,Lahore,31.5497,74.3436,10.8,75,0.0,990.5,7.5,73
2021-12-13 21:00:00,Lahore,31.5497,74.3436,9.6,83,0.0,990.6,9.1,81
2021-12-13 22:00:00,Lahore,31.5497,74.3436,11.8,71,0.0,990.9,4.6,51
2021-12-13 23:00:00,Lahore,31.5497,74.3436,11.5,73,0.0,990.9,2.2,9
2021-12-14 00:00:00,Lahore,31.5497,74.3436,10.8,76,0.0,990.7,2.8,50
2021-12-14 01:00:00,Lahore,31.5497,74.3436,7.5,91,0.0,990.0,6.4,74
2021-12-14 02:00:00,Lahore,31.5497,74.3436,7.2,93,0.0,989.7,6.6,68
2021-12-14 03:00:00,Lahore,31.5497,74.3436,6.8,95,0.0,989.6,6.7,74
2021-12-14 04:00:00,Lahore,31.5497,74.3436,6.5,96,0.0,989.4,6.6,99
2021-12-14 05:00:00,Lahore,31.5497,74.3436,6.5,97,0.0,989.9,7.2,90
2021-12-14 06:00:00,Lahore,31.5497,74.3436,6.8,97,0.0,990.2,5.1,94
2021-12-14 07:00:00,Lahore,31.5497,74.3436,6.8,97,0.0,990.9,5.8,97
2021-12-14 08:00:00,Lahore,31.5497,74.3436,8.5,94,0.0,991.5,8.0,95
2021-12-14 09:00:00,Lahore,31.5497,74.3436,11.6,83,0.0,992.5,4.7,90
2021-12-14 10:00:00,Lahore,31.5497,74.3436,14.7,72,0.0,993.5,4.3,90
2021-12-14 11:00:00,Lahore,31.5497,74.3436,17.1,62,0.0,993.2,4.0,85
2021-12-14 12:00:00,Lahore,31.5497,74.3436,18.6,54,0.0,992.6,2.3,72
2021-12-14 13:00:00,Lahore,31.5497,74.3436,19.5,42,0.0,991.9,1.1,342
2021-12-14 14:00:00,Lahore,31.5497,74.3436,19.7,39,0.0,991.4,2.3,309
2021-12-14 15:00:00,Lahore,31.5497,74.3436,19.6,38,0.0,991.1,4.2,301
2021-12-14 16:00:00,Lahore,31.5497,74.3436,18.0,53,0.0,990.8,3.9,304
2021-12-14 17:00:00,Lahore,31.5497,74.3436,15.5,58,0.0,990.7,6.6,319
2021-12-14 18:00:00,Lahore,31.5497,74.3436,13.7,62,0.0,991.2,8.0,342
2021-12-14 19:00:00,Lahore,31.5497,74.3436,13.1,61,0.0,991.6,7.6,25
2021-12-14 20:00:00,Lahore,31.5497,74.3436,11.3,68,0.0,991.8,7.7,49
2021-12-14 21:00:00,Lahore,31.5497,74.3436,10.8,71,0.0,991.9,6.1,45
2021-12-14 22:00:00,Lahore,31.5497,74.3436,9.4,79,0.0,992.0,9.5,53
2021-12-14 23:00:00,Lahore,31.5497,74.3436,11.2,68,0.0,992.5,4.9,73
2021-12-15 00:00:00,Lahore,31.5497,74.3436,10.4,71,0.0,992.6,2.9,30
2021-12-15 01:00:00,Lahore,31.5497,74.3436,9.6,75,0.0,992.3,3.4,32
2021-12-15 02:00:00,Lahore,31.5497,74.3436,10.1,72,0.0,992.1,3.6,360
2021-12-15 03:00:00,Lahore,31.5497,74.3436,8.5,81,0.0,991.9,5.4,340
2021-12-15 04:00:00,Lahore,31.5497,74.3436,7.2,90,0.0,991.8,7.3,20
2021-12-15 05:00:00,Lahore,31.5497,74.3436,7.0,86,0.0,992.1,3.6,37
2021-12-15 06:00:00,Lahore,31.5497,74.3436,6.3,90,0.0,992.4,4.5,61
2021-12-15 07:00:00,Lahore,31.5497,74.3436,5.7,92,0.0,992.8,5.2,74
2021-12-15 08:00:00,Lahore,31.5497,74.3436,7.8,86,0.0,993.8,5.2,102
2021-12-15 09:00:00,Lahore,31.5497,74.3436,11.4,75,0.0,994.7,4.3,138
2021-12-15 10:00:00,Lahore,31.5497,74.3436,14.6,63,0.0,995.2,2.5,172
2021-12-15 11:00:00,Lahore,31.5497,74.3436,16.8,54,0.0,994.7,2.3,219
2021-12-15 12:00:00,Lahore,31.5497,74.3436,18.2,49,0.0,993.8,3.8,287
2021-12-15 13:00:00,Lahore,31.5497,74.3436,19.1,42,0.0,992.8,5.6,310
2021-12-15 14:00:00,Lahore,31.5497,74.3436,19.3,38,0.0,991.9,6.4,322
2021-12-15 15:00:00,Lahore,31.5497,74.3436,19.1,37,0.0,991.1,6.1,332
2021-12-15 16:00:00,Lahore,31.5497,74.3436,17.3,63,0.0,990.8,5.5,337
2021-12-15 17:00:00,Lahore,31.5497,74.3436,13.0,67,0.0,990.1,10.5,311
2021-12-15 18:00:00,Lahore,31.5497,74.3436,12.3,69,0.0,990.0,9.3,306
2021-12-15 19:00:00,Lahore,31.5497,74.3436,11.9,69,0.0,990.2,7.9,309
2021-12-15 20:00:00,Lahore,31.5497,74.3436,11.3,72,0.0,990.5,8.2,308
2021-12-15 21:00:00,Lahore,31.5497,74.3436,10.1,79,0.0,990.7,7.4,299
2021-12-15 22:00:00,Lahore,31.5497,74.3436,9.0,85,0.0,990.7,7.5,287
2021-12-15 23:00:00,Lahore,31.5497,74.3436,8.1,88,0.0,990.6,8.0,280
2021-12-16 00:00:00,Lahore,31.5497,74.3436,7.4,89,0.0,990.4,9.9,289
2021-12-16 01:00:00,Lahore,31.5497,74.3436,6.9,90,0.0,990.2,10.3,295
2021-12-16 02:00:00,Lahore,31.5497,74.3436,6.4,91,0.0,990.0,8.9,333
2021-12-16 03:00:00,Lahore,31.5497,74.3436,6.6,90,0.0,990.3,7.6,352
2021-12-16 04:00:00,Lahore,31.5497,74.3436,5.9,91,0.0,990.1,8.3,360
2021-12-16 05:00:00,Lahore,31.5497,74.3436,5.5,96,0.0,991.0,5.2,124
2021-12-16 06:00:00,Lahore,31.5497,74.3436,5.2,97,0.0,991.8,4.5,61
2021-12-16 07:00:00,Lahore,31.5497,74.3436,4.9,97,0.0,992.3,5.4,82
2021-12-16 08:00:00,Lahore,31.5497,74.3436,6.7,93,0.0,993.3,7.4,133
2021-12-16 09:00:00,Lahore,31.5497,74.3436,9.5,84,0.0,994.6,6.8,252
2021-12-16 10:00:00,Lahore,31.5497,74.3436,12.6,72,0.0,995.1,2.7,157
2021-12-16 11:00:00,Lahore,31.5497,74.3436,15.2,60,0.0,994.8,4.2,160
2021-12-16 12:00:00,Lahore,31.5497,74.3436,16.6,55,0.0,994.2,3.3,167
2021-12-16 13:00:00,Lahore,31.5497,74.3436,17.4,47,0.0,993.4,0.8,207
2021-12-16 14:00:00,Lahore,31.5497,74.3436,15.7,54,1.1,993.4,3.9,292
2021-12-16 15:00:00,Lahore,31.5497,74.3436,15.6,52,0.2,993.2,7.4,256
2021-12-16 16:00:00,Lahore,31.5497,74.3436,15.5,51,0.0,993.2,7.2,333
2021-12-16 17:00:00,Lahore,31.5497,74.3436,12.2,67,0.0,993.0,6.5,304
2021-12-16 18:00:00,Lahore,31.5497,74.3436,9.7,80,0.0,993.3,9.3,324
2021-12-16 19:00:00,Lahore,31.5497,74.3436,9.6,75,0.0,993.9,7.4,337
2021-12-16 20:00:00,Lahore,31.5497,74.3436,8.9,75,0.0,994.5,7.0,348
2021-12-16 21:00:00,Lahore,31.5497,74.3436,7.3,87,0.0,994.6,9.0,358
2021-12-16 22:00:00,Lahore,31.5497,74.3436,6.7,89,0.0,994.6,9.4,2
2021-12-16 23:00:00,Lahore,31.5497,74.3436,7.3,87,0.0,994.6,6.7,16
2021-12-17 00:00:00,Lahore,31.5497,74.3436,6.8,89,0.0,994.6,6.6,22
2021-12-17 01:00:00,Lahore,31.5497,74.3436,6.0,92,0.0,994.4,7.6,8
2021-12-17 02:00:00,Lahore,31.5497,74.3436,5.4,93,0.0,994.1,9.6,347
2021-12-17 03:00:00,Lahore,31.5497,74.3436,5.9,91,0.0,994.4,7.0,339
2021-12-17 04:00:00,Lahore,31.5497,74.3436,5.7,92,0.0,994.2,6.8,342
2021-12-17 05:00:00,Lahore,31.5497,74.3436,4.8,98,0.0,994.7,8.6,345
2021-12-17 06:00:00,Lahore,31.5497,74.3436,5.4,98,0.0,995.0,6.9,354
2021-12-17 07:00:00,Lahore,31.5497,74.3436,5.9,98,0.0,995.6,5.8,353
2021-12-17 08:00:00,Lahore,31.5497,74.3436,6.3,99,0.0,996.1,5.4,290
2021-12-17 09:00:00,Lahore,31.5497,74.3436,9.2,87,0.0,996.8,5.1,278
2021-12-17 10:00:00,Lahore,31.5497,74.3436,12.3,74,0.0,997.2,5.8,277
2021-12-17 11:00:00,Lahore,31.5497,74.3436,14.5,62,0.0,996.9,8.2,293
2021-12-17 12:00:00,Lahore,31.5497,74.3436,15.7,54,0.0,996.0,10.4,304
2021-12-17 13:00:00,Lahore,31.5497,74.3436,16.5,50,0.0,995.1,10.3,299
2021-12-17 14:00:00,Lahore,31.5497,74.3436,17.0,45,0.0,994.2,11.3,297
2021-12-17 15:00:00,Lahore,31.5497,74.3436,17.0,43,0.0,993.9,11.9,295
2021-12-17 16:00:00,Lahore,31.5497,74.3436,15.9,49,0.0,993.7,9.4,293
2021-12-17 17:00:00,Lahore,31.5497,74.3436,10.8,75,0.0,994.0,10.7,284
2021-12-17 18:00:00,Lahore,31.5497,74.3436,9.7,80,0.0,994.0,10.5,278
2021-12-17 19:00:00,Lahore,31.5497,74.3436,9.1,83,0.0,994.2,8.6,272
2021-12-17 20:00:00,Lahore,31.5497,74.3436,8.5,85,0.0,994.2,8.0,278
2021-12-17 21:00:00,Lahore,31.5497,74.3436,7.9,86,0.0,994.5,9.2,291
2021-12-17 22:00:00,Lahore,31.5497,74.3436,8.1,85,0.0,994.6,8.4,301
2021-12-17 23:00:00,Lahore,31.5497,74.3436,8.1,82,0.0,994.4,8.5,298
2021-12-18 00:00:00,Lahore,31.5497,74.3436,7.6,82,0.0,994.3,8.5,298
2021-12-18 01:00:00,Lahore,31.5497,74.3436,6.7,85,0.0,993.9,8.1,302
2021-12-18 02:00:00,Lahore,31.5497,74.3436,6.1,86,0.0,993.5,7.8,304
2021-12-18 03:00:00,Lahore,31.5497,74.3436,5.8,86,0.0,993.4,8.0,306
2021-12-18 04:00:00,Lahore,31.5497,74.3436,5.6,86,0.0,993.3,7.9,313
2021-12-18 05:00:00,Lahore,31.5497,74.3436,5.3,90,0.0,993.6,7.9,300
2021-12-18 06:00:00,Lahore,31.5497,74.3436,4.6,92,0.0,994.0,6.7,306
2021-12-18 07:00:00,Lahore,31.5497,74.3436,3.8,93,0.0,994.7,9.2,312
2021-12-18 08:00:00,Lahore,31.5497,74.3436,6.2,87,0.0,995.6,6.9,298
2021-12-18 09:00:00,Lahore,31.5497,74.3436,8.7,80,0.0,996.8,4.1,285
2021-12-18 10:00:00,Lahore,31.5497,74.3436,10.9,73,0.0,997.4,1.0,315
2021-12-18 11:00:00,Lahore,31.5497,74.3436,12.9,65,0.0,997.1,3.6,276
2021-12-18 12:00:00,Lahore,31.5497,74.3436,14.8,56,0.0,996.2,8.0,275
2021-12-18 13:00:00,Lahore,31.5497,74.3436,16.0,51,0.0,995.3,11.7,279
2021-12-18 14:00:00,Lahore,31.5497,74.3436,16.7,47,0.0,994.6,13.6,282
2021-12-18 15:00:00,Lahore,31.5497,74.3436,16.8,42,0.0,994.0,13.6,287
2021-12-18 16:00:00,Lahore,31.5497,74.3436,15.5,49,0.0,993.6,9.0,293
2021-12-18 17:00:00,Lahore,31.5497,74.3436,11.5,65,0.0,993.2,8.4,301
2021-12-18 18:00:00,Lahore,31.5497,74.3436,10.6,68,0.0,993.4,8.0,306
2021-12-18 19:00:00,Lahore,31.5497,74.3436,9.6,70,0.0,993.5,8.3,304
2021-12-18 20:00:00,Lahore,31.5497,74.3436,8.9,72,0.0,993.7,8.4,301
2021-12-18 21:00:00,Lahore,31.5497,74.3436,8.0,76,0.0,993.9,8.1,302
2021-12-18 22:00:00,Lahore,31.5497,74.3436,7.1,81,0.0,993.9,8.8,305
2021-12-18 23:00:00,Lahore,31.5497,74.3436,6.7,82,0.0,994.0,7.9,300
2021-12-19 00:00:00,Lahore,31.5497,74.3436,6.6,81,0.0,993.9,8.9,302
2021-12-19 01:00:00,Lahore,31.5497,74.3436,6.1,83,0.0,993.5,8.2,308
2021-12-19 02:00:00,Lahore,31.5497,74.3436,5.6,86,0.0,993.3,8.2,308
2021-12-19 03:00:00,Lahore,31.5497,74.3436,4.8,88,0.0,992.9,7.1,319
2021-12-19 04:00:00,Lahore,31.5497,74.3436,4.1,89,0.0,992.5,7.9,321
2021-12-19 05:00:00,Lahore,31.5497,74.3436,3.6,93,0.0,992.5,7.7,311
2021-12-19 06:00:00,Lahore,31.5497,74.3436,2.8,94,0.0,992.6,8.7,308
2021-12-19 07:00:00,Lahore,31.5497,74.3436,2.4,95,0.0,993.1,9.3,306
2021-12-19 08:00:00,Lahore,31.5497,74.3436,4.6,90,0.0,993.7,4.4,279
2021-12-19 09:00:00,Lahore,31.5497,74.3436,7.3,83,0.0,994.8,2.4,243
2021-12-19 10:00:00,Lahore,31.5497,74.3436,10.2,74,0.0,995.9,3.8,253
2021-12-19 11:00:00,Lahore,31.5497,74.3436,12.5,64,0.0,995.6,4.3,275
2021-12-19 12:00:00,Lahore,31.5497,74.3436,14.3,55,0.0,995.0,6.5,289
2021-12-19 13:00:00,Lahore,31.5497,74.3436,15.4,48,0.0,994.1,6.6,292
2021-12-19 14:00:00,Lahore,31.5497,74.3436,16.1,45,0.0,993.7,6.5,289
2021-12-19 15:00:00,Lahore,31.5497,74.3436,16.1,45,0.0,993.5,6.3,283
2021-12-19 16:00:00,Lahore,31.5497,74.3436,14.4,72,0.0,993.1,5.4,274
2021-12-19 17:00:00,Lahore,31.5497,74.3436,12.8,64,0.0,992.6,7.6,262
2021-12-19 18:00:00,Lahore,31.5497,74.3436,14.0,56,0.0,993.1,5.2,254
2021-12-19 19:00:00,Lahore,31.5497,74.3436,13.0,59,0.0,993.6,2.9,180
2021-12-19 20:00:00,Lahore,31.5497,74.3436,11.9,64,0.0,993.9,1.3,56
2021-12-19 21:00:00,Lahore,31.5497,74.3436,8.5,77,0.0,993.7,4.8,48
2021-12-19 22:00:00,Lahore,31.5497,74.3436,8.0,78,0.0,993.8,6.0,33
2021-12-19 23:00:00,Lahore,31.5497,74.3436,9.7,71,0.0,993.9,5.4,360
2021-12-20 00:00:00,Lahore,31.5497,74.3436,9.1,74,0.0,993.6,5.9,281
2021-12-20 01:00:00,Lahore,31.5497,74.3436,6.6,83,0.0,993.1,7.2,267
2021-12-20 02:00:00,Lahore,31.5497,74.3436,7.8,80,0.0,992.5,6.8,288
2021-12-20 03:00:00,Lahore,31.5497,74.3436,7.8,80,0.0,991.8,5.8,300
2021-12-20 04:00:00,Lahore,31.5497,74.3436,7.4,82,0.0,991.4,6.4,286
2021-12-20 05:00:00,Lahore,31.5497,74.3436,6.6,87,0.0,991.7,4.1,345
2021-12-20 06:00:00,Lahore,31.5497,74.3436,5.1,92,0.0,992.0,6.8,302
2021-12-20 07:00:00,Lahore,31.5497,74.3436,4.5,94,0.0,992.2,7.2,297
2021-12-20 08:00:00,Lahore,31.5497,74.3436,5.5,94,0.0,992.6,4.6,288
2021-12-20 09:00:00,Lahore,31.5497,74.3436,8.4,82,0.0,993.4,3.3,276
2021-12-20 10:00:00,Lahore,31.5497,74.3436,11.5,74,0.0,993.8,1.5,225
2021-12-20 11:00:00,Lahore,31.5497,74.3436,14.1,63,0.0,993.8,3.6,270
2021-12-20 12:00:00,Lahore,31.5497,74.3436,15.8,54,0.0,993.1,4.3,275
2021-12-20 13:00:00,Lahore,31.5497,74.3436,16.7,49,0.0,991.7,1.8,281
2021-12-20 14:00:00,Lahore,31.5497,74.3436,17.2,47,0.0,990.8,1.1,198
2021-12-20 15:00:00,Lahore,31.5497,74.3436,17.2,47,0.0,990.6,2.9,210
2021-12-20 16:00:00,Lahore,31.5497,74.3436,15.9,72,0.0,990.4,3.3,186
2021-12-20 17:00:00,Lahore,31.5497,74.3436,16.2,56,0.0,990.5,1.5,135
2021-12-20 18:00:00,Lahore,31.5497,74.3436,13.3,70,0.6,990.9,4.3,95
2021-12-20 19:00:00,Lahore,31.5497,74.3436,12.0,81,0.4,991.4,6.5,84
2021-12-20 20:00:00,Lahore,31.5497,74.3436,10.5,86,0.0,991.5,8.1,111
2021-12-20 21:00:00,Lahore,31.5497,74.3436,9.7,86,0.0,991.9,7.7,127
2021-12-20 22:00:00,Lahore,31.5497,74.3436,8.5,89,0.0,991.9,9.4,137
2021-12-20 23:00:00,Lahore,31.5497,74.3436,7.6,90,0.0,991.9,9.7,129
2021-12-21 00:00:00,Lahore,31.5497,74.3436,8.1,89,0.0,991.9,7.3,123
2021-12-21 01:00:00,Lahore,31.5497,74.3436,7.1,92,0.0,991.5,6.8,108
2021-12-21 02:00:00,Lahore,31.5497,74.3436,6.5,94,0.0,991.1,5.1,82
2021-12-21 03:00:00,Lahore,31.5497,74.3436,5.6,96,0.0,990.8,7.4,76
2021-12-21 04:00:00,Lahore,31.5497,74.3436,5.3,96,0.0,990.3,6.0,65
2021-12-21 05:00:00,Lahore,31.5497,74.3436,5.9,95,0.0,991.0,6.2,83
2021-12-21 06:00:00,Lahore,31.5497,74.3436,5.5,96,0.0,991.0,6.6,81
2021-12-21 07:00:00,Lahore,31.5497,74.3436,4.8,97,0.0,991.3,9.1,81
2021-12-21 08:00:00,Lahore,31.5497,74.3436,6.8,93,0.0,992.0,6.5,93
2021-12-21 09:00:00,Lahore,31.5497,74.3436,9.6,85,0.0,992.5,5.4,127
2021-12-21 10:00:00,Lahore,31.5497,74.3436,12.8,76,0.0,993.3,4.4,171
2021-12-21 11:00:00,Lahore,31.5497,74.3436,15.2,65,0.0,992.9,4.9,197
2021-12-21 12:00:00,Lahore,31.5497,74.3436,16.8,57,0.0,992.3,4.4,235
2021-12-21 13:00:00,Lahore,31.5497,74.3436,17.7,53,0.0,991.3,4.3,275
2021-12-21 14:00:00,Lahore,31.5497,74.3436,18.2,51,0.0,990.8,4.5,299
2021-12-21 15:00:00,Lahore,31.5497,74.3436,18.2,51,0.0,990.6,4.6,309
2021-12-21 16:00:00,Lahore,31.5497,74.3436,16.6,74,0.0,990.6,4.9,306
2021-12-21 17:00:00,Lahore,31.5497,74.3436,16.9,58,0.0,989.9,2.4,27
2021-12-21 18:00:00,Lahore,31.5497,74.3436,15.5,63,0.0,990.4,2.6,124
2021-12-21 19:00:00,Lahore,31.5497,74.3436,14.4,67,0.0,990.7,2.5,98
2021-12-21 20:00:00,Lahore,31.5497,74.3436,13.6,70,0.0,990.9,3.0,76
2021-12-21 21:00:00,Lahore,31.5497,74.3436,10.7,81,0.0,990.8,4.0,80
2021-12-21 22:00:00,Lahore,31.5497,74.3436,9.3,87,0.0,990.8,5.4,98
2021-12-21 23:00:00,Lahore,31.5497,74.3436,10.0,85,0.0,990.9,4.5,119
2021-12-22 00:00:00,Lahore,31.5497,74.3436,7.9,92,0.0,990.1,7.0,111
2021-12-22 01:00:00,Lahore,31.5497,74.3436,8.2,91,0.0,989.9,5.9,104
2021-12-22 02:00:00,Lahore,31.5497,74.3436,9.0,89,0.0,989.8,3.5,66
2021-12-22 03:00:00,Lahore,31.5497,74.3436,8.3,91,0.0,989.2,1.8,37
2021-12-22 04:00:00,Lahore,31.5497,74.3436,7.1,93,0.0,988.7,2.9,30
2021-12-22 05:00:00,Lahore,31.5497,74.3436,5.4,98,0.0,988.9,5.5,67
2021-12-22 06:00:00,Lahore,31.5497,74.3436,5.6,98,0.0,989.1,4.8,103
2021-12-22 07:00:00,Lahore,31.5497,74.3436,5.8,98,0.0,989.5,4.1,142
2021-12-22 08:00:00,Lahore,31.5497,74.3436,6.6,95,0.0,989.8,4.1,105
2021-12-22 09:00:00,Lahore,31.5497,74.3436,10.1,88,0.0,990.8,3.5,114
2021-12-22 10:00:00,Lahore,31.5497,74.3436,13.3,79,0.0,991.3,2.3,162
2021-12-22 11:00:00,Lahore,31.5497,74.3436,15.5,71,0.0,990.7,2.6,214
2021-12-22 12:00:00,Lahore,31.5497,74.3436,16.9,64,0.0,989.5,2.1,239
2021-12-22 13:00:00,Lahore,31.5497,74.3436,17.9,57,0.0,988.8,3.7,281
2021-12-22 14:00:00,Lahore,31.5497,74.3436,18.2,54,0.0,987.6,3.2,297
2021-12-22 15:00:00,Lahore,31.5497,74.3436,18.3,53,0.0,987.3,3.3,283
2021-12-22 16:00:00,Lahore,31.5497,74.3436,17.0,76,0.0,987.2,3.6,276
2021-12-22 17:00:00,Lahore,31.5497,74.3436,17.1,61,0.0,987.0,1.3,236
2021-12-22 18:00:00,Lahore,31.5497,74.3436,16.1,64,0.0,987.3,2.5,172
2021-12-22 19:00:00,Lahore,31.5497,74.3436,15.1,68,0.0,987.7,2.9,210
2021-12-22 20:00:00,Lahore,31.5497,74.3436,14.3,70,0.0,988.3,3.7,281
2021-12-22 21:00:00,Lahore,31.5497,74.3436,13.6,72,0.0,988.4,2.6,16
2021-12-22 22:00:00,Lahore,31.5497,74.3436,10.7,87,0.0,988.0,5.1,94
2021-12-22 23:00:00,Lahore,31.5497,74.3436,9.0,92,0.0,988.1,7.8,56
2021-12-23 00:00:00,Lahore,31.5497,74.3436,9.5,90,0.0,988.2,5.8,60
2021-12-23 01:00:00,Lahore,31.5497,74.3436,8.8,92,0.0,988.1,6.2,69
2021-12-23 02:00:00,Lahore,31.5497,74.3436,9.0,91,0.0,988.1,7.4,76
2021-12-23 03:00:00,Lahore,31.5497,74.3436,8.4,92,0.0,987.8,8.7,85
2021-12-23 04:00:00,Lahore,31.5497,74.3436,7.8,92,0.0,987.5,6.8,32
2021-12-23 05:00:00,Lahore,31.5497,74.3436,8.3,95,0.0,987.7,6.8,65
2021-12-23 06:00:00,Lahore,31.5497,74.3436,8.5,95,0.0,987.7,6.4,74
2021-12-23 07:00:00,Lahore,31.5497,74.3436,7.9,95,0.0,988.2,7.2,84
2021-12-23 08:00:00,Lahore,31.5497,74.3436,9.3,93,0.0,988.9,6.3,114
2021-12-23 09:00:00,Lahore,31.5497,74.3436,11.7,88,0.0,989.8,5.2,102
2021-12-23 10:00:00,Lahore,31.5497,74.3436,14.2,81,0.0,990.7,1.9,112
2021-12-23 11:00:00,Lahore,31.5497,74.3436,15.9,71,0.0,990.5,2.3,18
2021-12-23 12:00:00,Lahore,31.5497,74.3436,17.4,61,0.0,989.5,2.1,31
2021-12-23 13:00:00,Lahore,31.5497,74.3436,18.2,53,0.0,988.5,1.1,342
2021-12-23 14:00:00,Lahore,31.5497,74.3436,18.6,49,0.0,987.8,0.7,360
