timestamp,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,city,latitude,longitude,hour,day,day_of_week,month,year,is_weekend,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm25_rolling_mean_6h,temp_humidity_index
2022-10-23 18:00:00,24.3,47,0.0,989.0,5.8,97,143.9,99.7,1432.0,72.1,56.7,95.0,5.0,Lahore,31.5497,74.3436,18,23,6,10,2022,1,Autumn,80.3,57.7,100.4,63.783333333333324,11.421
2022-10-23 19:00:00,24.6,44,0.0,989.3,4.2,121,171.4,119.0,1641.0,82.4,54.1,65.0,5.0,Lahore,31.5497,74.3436,19,23,6,10,2022,1,Autumn,99.7,61.2,119.7,69.85000000000001,10.824
2022-10-23 20:00:00,23.1,48,0.0,989.4,1.5,76,194.2,135.0,1883.0,93.1,51.7,33.0,5.0,Lahore,31.5497,74.3436,20,23,6,10,2022,1,Autumn,119.0,80.3,136.0,79.55,11.088000000000001
2022-10-23 21:00:00,22.3,50,0.0,989.2,1.8,79,213.7,148.5,2003.0,96.8,51.6,20.0,5.0,Lahore,31.5497,74.3436,21,23,6,10,2022,1,Autumn,135.0,99.7,148.5,92.15000000000002,11.15
2022-10-23 22:00:00,21.9,50,0.0,989.1,1.8,79,227.7,158.3,2094.0,98.3,52.5,13.0,4.0,Lahore,31.5497,74.3436,22,23,6,10,2022,1,Autumn,148.5,119.0,158.3,107.28333333333335,10.95
2022-10-23 23:00:00,21.3,51,0.0,988.9,1.5,346,230.5,160.7,2116.0,94.9,54.9,11.0,4.0,Lahore,31.5497,74.3436,23,23,6,10,2022,1,Autumn,158.3,135.0,163.0,123.46666666666668,10.863000000000001
2022-10-24 00:00:00,20.4,56,0.0,988.2,3.8,311,224.4,156.0,2007.0,85.8,57.6,16.0,4.0,Lahore,31.5497,74.3436,0,24,0,10,2022,0,Autumn,160.7,148.5,165.3,136.86666666666667,11.424
2022-10-24 01:00:00,18.5,66,0.0,987.3,5.6,320,212.8,148.1,1820.0,72.6,61.2,26.0,4.0,Lahore,31.5497,74.3436,1,24,0,10,2022,0,Autumn,156.0,158.3,167.2,146.25,12.21
2022-10-24 02:00:00,17.6,72,0.0,986.6,6.5,341,202.6,141.1,1609.0,57.6,65.8,38.0,4.0,Lahore,31.5497,74.3436,2,24,0,10,2022,0,Autumn,148.1,160.7,167.6,151.1,12.672
2022-10-24 03:00:00,16.1,79,0.0,986.2,8.3,358,200.2,139.2,1526.0,51.8,69.4,41.0,4.0,Lahore,31.5497,74.3436,3,24,0,10,2022,0,Autumn,141.1,156.0,168.1,152.11666666666665,12.719000000000001
2022-10-24 04:00:00,15.6,81,0.0,985.9,8.3,2,201.6,140.2,1474.0,48.5,73.1,42.0,4.0,Lahore,31.5497,74.3436,4,24,0,10,2022,0,Autumn,139.2,148.1,167.6,150.5666666666667,12.636000000000001
2022-10-24 05:00:00,15.0,86,0.0,986.8,8.6,358,216.1,149.9,1761.0,58.7,33.4,28.0,4.0,Lahore,31.5497,74.3436,5,24,0,10,2022,0,Autumn,140.2,141.1,136.4,147.54999999999998,12.9
2022-10-24 06:00:00,15.5,85,0.0,986.9,7.6,357,216.1,150.4,1764.0,55.6,37.4,36.0,4.0,Lahore,31.5497,74.3436,6,24,0,10,2022,0,Autumn,149.9,139.2,138.3,145.74999999999997,13.174999999999999
2022-10-24 07:00:00,16.4,86,0.0,987.4,6.5,3,224.9,156.5,1766.0,51.0,43.0,48.0,4.0,Lahore,31.5497,74.3436,7,24,0,10,2022,0,Autumn,150.4,140.2,147.6,144.8166666666667,14.104
2022-10-24 08:00:00,19.8,70,0.0,988.1,4.9,343,210.9,147.1,1662.0,42.8,47.5,73.0,4.0,Lahore,31.5497,74.3436,8,24,0,10,2022,0,Autumn,156.5,149.9,132.2,146.21666666666667,13.86
2022-10-24 09:00:00,23.1,55,0.0,988.8,3.2,297,159.3,110.8,1417.0,33.5,45.7,106.0,4.0,Lahore,31.5497,74.3436,9,24,0,10,2022,0,Autumn,147.1,150.4,104.1,147.21666666666667,12.705000000000002
2022-10-24 10:00:00,25.7,44,0.0,988.7,5.2,286,123.9,85.9,1083.0,22.5,41.2,147.0,4.0,Lahore,31.5497,74.3436,10,24,0,10,2022,0,Autumn,110.8,156.5,82.0,142.48333333333332,11.308
2022-10-24 11:00:00,27.7,37,0.0,988.2,6.7,286,109.4,75.7,741.0,12.2,37.4,189.0,4.0,Lahore,31.5497,74.3436,11,24,0,10,2022,0,Autumn,85.9,147.1,69.6,133.43333333333334,10.248999999999999
2022-10-24 12:00:00,29.0,32,0.0,987.3,8.1,291,100.4,69.4,651.0,10.0,38.2,204.0,4.0,Lahore,31.5497,74.3436,12,24,0,10,2022,0,Autumn,75.7,110.8,63.3,121.06666666666668,9.28
2022-10-24 13:00:00,29.7,28,0.0,986.1,7.4,309,95.7,66.1,644.0,11.0,40.8,210.0,4.0,Lahore,31.5497,74.3436,13,24,0,10,2022,0,Autumn,69.4,85.9,60.8,107.56666666666666,8.316
2022-10-24 14:00:00,30.0,27,0.0,985.0,6.3,329,94.1,65.2,734.0,19.1,46.7,203.0,4.0,Lahore,31.5497,74.3436,14,24,0,10,2022,0,Autumn,66.1,75.7,59.4,92.5,8.100000000000001
2022-10-24 15:00:00,29.9,26,0.0,984.5,5.2,344,90.8,62.9,889.0,33.6,55.0,181.0,3.0,Lahore,31.5497,74.3436,15,24,0,10,2022,0,Autumn,65.2,69.4,57.7,78.85,7.774
2022-10-24 16:00:00,28.6,48,0.0,984.2,1.9,22,94.1,65.4,1112.0,53.2,65.5,149.0,3.0,Lahore,31.5497,74.3436,16,24,0,10,2022,0,Autumn,62.9,66.1,61.2,70.86666666666667,13.728
2022-10-24 17:00:00,28.3,31,0.0,983.8,1.8,90,113.6,79.2,1241.0,50.7,66.0,149.0,2.0,Lahore,31.5497,74.3436,17,24,0,10,2022,0,Autumn,65.4,65.2,80.3,67.45,8.773
2022-10-24 18:00:00,25.2,41,0.0,984.0,4.3,175,133.2,92.9,1246.0,48.2,61.9,135.0,2.0,Lahore,31.5497,74.3436,18,24,0,10,2022,0,Autumn,79.2,62.9,99.7,68.03333333333333,10.331999999999999
2022-10-24 19:00:00,21.0,60,0.0,984.1,8.4,200,153.2,106.9,1254.0,44.6,56.1,114.0,2.0,Lahore,31.5497,74.3436,19,24,0,10,2022,0,Autumn,92.9,65.4,119.0,71.95,12.6
2022-10-24 20:00:00,20.1,66,0.0,984.1,8.8,235,174.2,121.5,1272.0,40.8,50.8,90.0,2.0,Lahore,31.5497,74.3436,20,24,0,10,2022,0,Autumn,106.9,79.2,135.0,78.75,13.266000000000002
2022-10-24 21:00:00,19.8,66,0.0,984.0,8.2,293,196.0,136.9,1297.0,39.8,50.6,79.0,2.0,Lahore,31.5497,74.3436,21,24,0,10,2022,0,Autumn,121.5,92.9,148.5,88.13333333333334,13.068000000000001
2022-10-24 22:00:00,21.2,56,0.0,984.1,6.6,311,220.3,153.7,1330.0,39.5,52.5,71.0,2.0,Lahore,31.5497,74.3436,22,24,0,10,2022,0,Autumn,136.9,106.9,158.3,100.46666666666665,11.872
2022-10-24 23:00:00,19.9,59,0.0,983.9,7.5,325,239.3,166.7,1366.0,39.4,57.1,62.0,2.0,Lahore,31.5497,74.3436,23,24,0,10,2022,0,Autumn,153.7,121.5,160.7,115.18333333333334,11.740999999999998
2022-10-25 00:00:00,18.7,61,0.0,983.3,8.4,340,244.9,171.4,1386.0,39.4,62.8,57.0,2.0,Lahore,31.5497,74.3436,0,25,1,10,2022,0,Autumn,166.7,136.9,156.0,129.76666666666665,11.407
2022-10-25 01:00:00,17.8,63,0.0,982.7,9.4,337,243.1,169.5,1401.0,39.4,70.2,53.0,2.0,Lahore,31.5497,74.3436,1,25,1,10,2022,0,Autumn,171.4,153.7,148.1,142.85,11.214
2022-10-25 02:00:00,17.0,64,0.0,982.3,10.5,333,234.2,163.4,1399.0,38.7,77.7,50.0,2.0,Lahore,31.5497,74.3436,2,25,1,10,2022,0,Autumn,169.5,166.7,141.1,153.28333333333333,10.88
2022-10-25 03:00:00,16.4,67,0.0,982.0,10.7,312,222.1,155.1,1370.0,37.1,80.1,49.0,2.0,Lahore,31.5497,74.3436,3,25,1,10,2022,0,Autumn,163.4,171.4,139.2,160.26666666666668,10.988
2022-10-25 04:00:00,15.8,71,0.0,982.0,8.3,288,210.9,147.1,1324.0,34.9,80.8,50.0,2.0,Lahore,31.5497,74.3436,4,25,1,10,2022,0,Autumn,155.1,169.5,140.2,163.3,11.218
2022-10-25 05:00:00,16.2,72,0.0,981.9,6.6,279,254.3,177.4,1642.0,36.3,76.8,39.0,3.0,Lahore,31.5497,74.3436,5,25,1,10,2022,0,Autumn,147.1,163.4,149.9,162.20000000000002,11.664
2022-10-25 06:00:00,15.2,78,0.0,982.1,8.4,263,260.8,182.1,1637.0,34.2,77.0,44.0,3.0,Lahore,31.5497,74.3436,6,25,1,10,2022,0,Autumn,177.4,155.1,150.4,163.98333333333332,11.856
2022-10-25 07:00:00,16.9,72,0.0,982.8,5.2,282,267.3,186.3,1627.0,31.1,77.2,53.0,3.0,Lahore,31.5497,74.3436,7,25,1,10,2022,0,Autumn,182.1,147.1,156.5,165.76666666666665,12.168
2022-10-25 08:00:00,20.1,63,0.0,983.7,7.3,281,245.9,171.4,1532.0,26.3,73.3,74.0,3.0,Lahore,31.5497,74.3436,8,25,1,10,2022,0,Autumn,186.3,177.4,147.1,168.56666666666666,12.663
2022-10-25 09:00:00,23.4,55,0.0,984.5,5.1,274,199.8,139.2,1332.0,21.5,63.8,106.0,4.0,Lahore,31.5497,74.3436,9,25,1,10,2022,0,Autumn,171.4,182.1,110.8,169.9,12.870000000000001
2022-10-25 10:00:00,26.2,47,0.0,984.9,6.8,273,146.2,101.5,1062.0,16.1,50.8,147.0,5.0,Lahore,31.5497,74.3436,10,25,1,10,2022,0,Autumn,139.2,186.3,85.9,167.25,12.313999999999998
2022-10-25 11:00:00,28.1,40,0.0,984.6,8.3,268,121.5,83.8,782.0,11.6,37.6,189.0,6.0,Lahore,31.5497,74.3436,11,25,1,10,2022,0,Autumn,101.5,171.4,75.7,159.65,11.240000000000002
2022-10-25 12:00:00,29.4,35,0.0,984.0,10.1,270,105.2,72.2,688.0,10.7,33.7,202.0,6.0,Lahore,31.5497,74.3436,12,25,1,10,2022,0,Autumn,83.8,139.2,69.4,144.04999999999998,10.29
2022-10-25 13:00:00,30.2,32,0.0,983.1,9.8,276,93.6,64.3,655.0,11.7,33.1,206.0,6.0,Lahore,31.5497,74.3436,13,25,1,10,2022,0,Autumn,72.2,101.5,66.1,125.73333333333335,9.664
2022-10-25 14:00:00,30.6,30,0.0,982.7,9.4,277,88.5,60.8,730.0,19.3,38.8,196.0,6.0,Lahore,31.5497,74.3436,14,25,1,10,2022,0,Autumn,64.3,83.8,65.2,105.39999999999999,9.18
2022-10-25 15:00:00,30.5,30,0.0,982.8,8.7,275,85.9,59.0,932.0,34.9,52.3,174.0,6.0,Lahore,31.5497,74.3436,15,25,1,10,2022,0,Autumn,60.8,72.2,62.9,86.96666666666665,9.15
2022-10-25 16:00:00,29.2,41,0.0,982.8,4.3,270,99.2,68.5,1225.0,56.0,71.1,142.0,5.0,Lahore,31.5497,74.3436,16,25,1,10,2022,0,Autumn,59.0,64.3,65.4,73.6,11.972
2022-10-25 17:00:00,26.2,54,0.0,982.9,6.6,221,149.0,103.4,1568.0,73.3,86.0,110.0,5.0,Lahore,31.5497,74.3436,17,25,1,10,2022,0,Autumn,68.5,60.8,79.2,68.10000000000001,14.148
2022-10-25 18:00:00,23.7,61,0.0,983.5,7.7,217,183.0,127.1,1601.0,68.8,80.5,100.0,5.0,Lahore,31.5497,74.3436,18,25,1,10,2022,0,Autumn,103.4,59.0,92.9,71.36666666666667,14.456999999999999
2022-10-25 19:00:00,22.1,68,0.0,984.0,7.9,210,211.4,147.1,1647.0,62.4,72.6,85.0,4.0,Lahore,31.5497,74.3436,19,25,1,10,2022,0,Autumn,127.1,68.5,106.9,80.51666666666667,15.028000000000002
2022-10-25 20:00:00,21.0,71,0.0,984.3,8.0,207,230.0,160.2,1683.0,53.5,62.0,68.0,4.0,Lahore,31.5497,74.3436,20,25,1,10,2022,0,Autumn,147.1,103.4,121.5,94.31666666666666,14.91
2022-10-25 21:00:00,23.2,59,0.0,984.8,3.9,202,246.8,171.8,1666.0,47.0,55.1,61.0,4.0,Lahore,31.5497,74.3436,21,25,1,10,2022,0,Autumn,160.2,127.1,136.9,110.88333333333333,13.687999999999999
2022-10-25 22:00:00,19.6,74,0.0,984.7,4.3,66,260.8,181.6,1626.0,40.4,48.4,57.0,4.0,Lahore,31.5497,74.3436,22,25,1,10,2022,0,Autumn,171.8,147.1,153.7,129.68333333333334,14.504000000000001
2022-10-25 23:00:00,18.8,77,0.0,984.6,5.8,83,265.4,185.3,1576.0,33.5,40.8,52.0,4.0,Lahore,31.5497,74.3436,23,25,1,10,2022,0,Autumn,181.6,160.2,166.7,148.53333333333333,14.476
2022-10-26 00:00:00,18.2,77,0.0,984.5,4.1,142,264.5,184.4,1558.0,31.0,36.7,47.0,4.0,Lahore,31.5497,74.3436,0,26,2,10,2022,0,Autumn,185.3,171.8,171.4,162.18333333333334,14.014
2022-10-26 01:00:00,17.6,80,0.0,984.4,5.8,184,265.4,184.9,1546.0,29.9,33.6,43.0,4.0,Lahore,31.5497,74.3436,1,26,2,10,2022,0,Autumn,184.4,181.6,169.5,171.73333333333335,14.080000000000002
2022-10-26 02:00:00,19.3,70,0.0,984.3,2.8,140,261.7,182.5,1520.0,28.8,30.1,39.0,4.0,Lahore,31.5497,74.3436,2,26,2,10,2022,0,Autumn,184.9,185.3,163.4,178.03333333333333,13.51
2022-10-26 03:00:00,18.4,74,0.0,984.2,1.1,72,253.3,176.5,1484.0,27.8,27.4,37.0,4.0,Lahore,31.5497,74.3436,3,26,2,10,2022,0,Autumn,182.5,184.4,155.1,181.75,13.616
2022-10-26 04:00:00,16.8,82,0.0,984.3,2.9,83,244.0,170.4,1441.0,26.9,25.1,37.0,3.0,Lahore,31.5497,74.3436,4,26,2,10,2022,0,Autumn,176.5,184.9,147.1,182.53333333333333,13.776
2022-10-26 05:00:00,17.7,79,0.0,985.1,3.3,139,233.3,162.5,1381.0,25.9,23.6,31.0,3.0,Lahore,31.5497,74.3436,5,26,2,10,2022,0,Autumn,170.4,182.5,177.4,180.66666666666666,13.983
2022-10-26 06:00:00,17.1,82,0.0,985.8,4.3,156,232.8,162.5,1392.0,24.9,24.0,35.0,3.0,Lahore,31.5497,74.3436,6,26,2,10,2022,0,Autumn,162.5,176.5,182.1,176.86666666666667,14.022
2022-10-26 07:00:00,17.5,81,0.0,986.6,3.3,167,240.3,167.6,1406.0,23.5,24.6,40.0,3.0,Lahore,31.5497,74.3436,7,26,2,10,2022,0,Autumn,162.5,170.4,186.3,173.21666666666667,14.175
2022-10-26 08:00:00,20.4,72,0.0,987.5,5.6,153,240.3,166.7,1374.0,21.5,26.7,61.0,4.0,Lahore,31.5497,74.3436,8,26,2,10,2022,0,Autumn,167.6,162.5,171.4,170.33333333333334,14.687999999999999
2022-10-26 09:00:00,24.2,58,0.0,988.5,4.1,165,229.6,159.3,1272.0,19.6,30.4,96.0,6.0,Lahore,31.5497,74.3436,9,26,2,10,2022,0,Autumn,166.7,162.5,139.2,167.7,14.035999999999998
2022-10-26 10:00:00,26.7,50,0.0,989.0,3.6,180,185.8,127.6,1127.0,17.4,35.2,143.0,8.0,Lahore,31.5497,74.3436,10,26,2,10,2022,0,Autumn,159.3,167.6,101.5,164.83333333333334,13.35
2022-10-26 11:00:00,28.3,44,0.0,988.9,3.2,180,157.4,107.8,963.0,15.9,40.2,192.0,10.0,Lahore,31.5497,74.3436,11,26,2,10,2022,0,Autumn,127.6,166.7,83.8,157.7,12.452
2022-10-26 12:00:00,29.4,41,0.0,988.2,4.0,185,129.0,88.2,874.0,15.4,40.2,210.0,10.0,Lahore,31.5497,74.3436,12,26,2,10,2022,0,Autumn,107.8,159.3,72.2,148.58333333333334,12.053999999999998
2022-10-26 13:00:00,30.1,38,0.0,987.6,4.5,194,113.6,77.5,804.0,15.5,38.7,218.0,10.0,Lahore,31.5497,74.3436,13,26,2,10,2022,0,Autumn,88.2,127.6,64.3,136.2,11.438
2022-10-26 14:00:00,30.3,36,0.0,987.0,4.2,200,107.8,73.6,821.0,21.0,40.8,213.0,9.0,Lahore,31.5497,74.3436,14,26,2,10,2022,0,Autumn,77.5,107.8,60.8,121.18333333333332,10.908
2022-10-26 15:00:00,30.2,36,0.0,986.8,3.8,197,105.5,71.9,996.0,34.0,50.7,194.0,8.0,Lahore,31.5497,74.3436,15,26,2,10,2022,0,Autumn,73.6,88.2,59.0,105.66666666666667,10.872
2022-10-26 16:00:00,29.0,46,0.0,986.5,3.2,180,119.7,82.4,1262.0,51.7,64.7,163.0,7.0,Lahore,31.5497,74.3436,16,26,2,10,2022,0,Autumn,71.9,77.5,68.5,91.10000000000001,13.34
2022-10-26 17:00:00,25.3,57,0.0,986.7,9.4,173,168.6,116.9,1624.0,69.1,73.4,115.0,5.0,Lahore,31.5497,74.3436,17,26,2,10,2022,0,Autumn,82.4,73.6,103.4,83.56666666666666,14.421
2022-10-26 18:00:00,23.9,52,0.0,987.4,8.7,187,195.6,136.0,1611.0,63.9,68.7,104.0,5.0,Lahore,31.5497,74.3436,18,26,2,10,2022,0,Autumn,116.9,71.9,127.1,85.08333333333333,12.427999999999999
2022-10-26 19:00:00,22.9,53,0.0,987.5,10.9,186,222.6,155.1,1592.0,56.5,62.1,89.0,5.0,Lahore,31.5497,74.3436,19,26,2,10,2022,0,Autumn,136.0,82.4,147.1,93.05,12.137
2022-10-26 20:00:00,21.8,56,0.0,987.8,10.6,170,251.5,175.1,1573.0,48.0,54.5,70.0,5.0,Lahore,31.5497,74.3436,20,26,2,10,2022,0,Autumn,155.1,116.9,160.2,105.98333333333333,12.208000000000002
2022-10-26 21:00:00,20.6,61,0.0,987.7,9.7,153,278.5,193.7,1571.0,44.4,51.4,61.0,5.0,Lahore,31.5497,74.3436,21,26,2,10,2022,0,Autumn,175.1,136.0,171.8,122.89999999999999,12.566
2022-10-26 22:00:00,19.7,64,0.0,987.7,8.0,117,302.7,210.5,1574.0,42.1,49.5,54.0,6.0,Lahore,31.5497,74.3436,22,26,2,10,2022,0,Autumn,193.7,155.1,181.6,143.2,12.608
2022-10-26 23:00:00,19.6,63,0.0,987.4,5.1,82,319.4,222.1,1572.0,39.8,47.0,45.0,6.0,Lahore,31.5497,74.3436,23,26,2,10,2022,0,Autumn,210.5,175.1,185.3,164.54999999999998,12.348
2022-10-27 00:00:00,18.1,73,0.0,986.8,7.2,84,326.9,227.7,1562.0,38.8,44.6,39.0,6.0,Lahore,31.5497,74.3436,0,27,3,10,2022,0,Autumn,222.1,193.7,184.4,182.08333333333334,13.213000000000001
2022-10-27 01:00:00,17.1,79,0.0,986.5,8.4,97,329.7,229.6,1548.0,38.3,42.2,33.0,5.0,Lahore,31.5497,74.3436,1,27,3,10,2022,0,Autumn,227.7,210.5,184.9,197.36666666666667,13.509000000000002
2022-10-27 02:00:00,16.5,84,0.0,985.9,8.0,95,325.0,226.3,1521.0,37.3,38.8,27.0,5.0,Lahore,31.5497,74.3436,2,27,3,10,2022,0,Autumn,229.6,222.1,182.5,209.7833333333333,13.86
2022-10-27 03:00:00,16.1,86,0.0,985.7,6.8,72,311.1,217.0,1488.0,35.9,35.8,24.0,5.0,Lahore,31.5497,74.3436,3,27,3,10,2022,0,Autumn,226.3,227.7,176.5,218.31666666666663,13.846000000000002
2022-10-27 04:00:00,15.7,88,0.0,985.5,7.5,73,295.2,205.8,1449.0,34.3,32.6,23.0,4.0,Lahore,31.5497,74.3436,4,27,3,10,2022,0,Autumn,217.0,229.6,170.4,222.19999999999996,13.815999999999999
2022-10-27 05:00:00,15.7,90,0.0,986.4,5.2,65,204.9,143.0,1111.0,21.7,22.0,44.0,2.0,Lahore,31.5497,74.3436,5,27,3,10,2022,0,Autumn,205.8,226.3,162.5,221.41666666666666,14.129999999999999
2022-10-27 06:00:00,15.7,90,0.0,986.6,5.4,70,199.3,138.8,1110.0,21.2,22.0,43.0,2.0,Lahore,31.5497,74.3436,6,27,3,10,2022,0,Autumn,143.0,217.0,162.5,208.23333333333335,14.129999999999999
2022-10-27 07:00:00,16.9,84,0.0,987.0,6.5,90,204.4,142.5,1109.0,20.4,22.1,41.0,2.0,Lahore,31.5497,74.3436,7,27,3,10,2022,0,Autumn,138.8,205.8,167.6,193.41666666666666,14.195999999999998
2022-10-27 08:00:00,20.1,73,0.0,987.8,7.4,119,204.9,143.0,1093.0,19.4,23.8,56.0,3.0,Lahore,31.5497,74.3436,8,27,3,10,2022,0,Autumn,142.5,143.0,166.7,178.9,14.673
2022-10-27 09:00:00,23.5,64,0.0,988.7,5.5,169,208.6,145.3,1060.0,18.7,27.4,92.0,4.0,Lahore,31.5497,74.3436,9,27,3,10,2022,0,Autumn,143.0,138.8,159.3,165.01666666666668,15.040000000000001
2022-10-27 10:00:00,25.9,53,0.0,988.8,6.6,189,170.4,117.8,1015.0,18.0,32.2,141.0,6.0,Lahore,31.5497,74.3436,10,27,3,10,2022,0,Autumn,145.3,142.5,127.6,153.06666666666666,13.727
2022-10-27 11:00:00,27.8,45,0.0,988.6,6.3,204,165.3,113.9,969.0,17.9,38.1,195.0,8.0,Lahore,31.5497,74.3436,11,27,3,10,2022,0,Autumn,117.8,143.0,107.8,138.4,12.51
2022-10-27 12:00:00,29.3,38,0.0,987.9,6.2,216,161.1,110.8,930.0,17.2,39.9,216.0,9.0,Lahore,31.5497,74.3436,12,27,3,10,2022,0,Autumn,113.9,145.3,88.2,133.55,11.134
2022-10-27 13:00:00,30.2,34,0.0,987.2,4.6,231,153.2,105.2,895.0,16.7,40.7,227.0,10.0,Lahore,31.5497,74.3436,13,27,3,10,2022,0,Autumn,110.8,117.8,77.5,128.88333333333333,10.268
2022-10-27 14:00:00,30.5,32,0.0,986.7,4.0,243,144.4,99.0,960.0,23.0,46.9,223.0,10.0,Lahore,31.5497,74.3436,14,27,3,10,2022,0,Autumn,105.2,113.9,73.6,122.66666666666667,9.76
2022-10-27 15:00:00,30.4,33,0.0,986.4,3.1,234,137.8,94.5,1177.0,39.2,60.7,200.0,9.0,Lahore,31.5497,74.3436,15,27,3,10,2022,0,Autumn,99.0,110.8,71.9,115.33333333333333,10.032
2022-10-27 16:00:00,29.1,48,0.0,986.2,2.2,180,152.7,105.7,1486.0,61.5,79.0,163.0,8.0,Lahore,31.5497,74.3436,16,27,3,10,2022,0,Autumn,94.5,105.2,82.4,106.86666666666667,13.968
2022-10-27 17:00:00,25.2,62,0.0,985.9,8.8,168,228.2,157.9,1946.0,80.1,97.9,142.0,8.0,Lahore,31.5497,74.3436,17,27,3,10,2022,0,Autumn,105.7,99.0,116.9,104.84999999999998,15.623999999999999
2022-10-27 18:00:00,23.3,61,0.0,986.3,9.4,157,269.2,186.7,2001.0,75.9,96.0,130.0,8.0,Lahore,31.5497,74.3436,18,27,3,10,2022,0,Autumn,157.9,94.5,136.0,112.18333333333334,14.213000000000001
2022-10-27 19:00:00,22.4,60,0.0,986.8,9.8,163,314.8,218.4,2080.0,69.9,93.2,112.0,9.0,Lahore,31.5497,74.3436,19,27,3,10,2022,0,Autumn,186.7,105.7,155.1,124.83333333333333,13.44
2022-10-27 20:00:00,21.6,61,0.0,987.1,9.6,167,353.9,245.9,2180.0,63.1,90.1,90.0,9.0,Lahore,31.5497,74.3436,20,27,3,10,2022,0,Autumn,218.4,157.9,175.1,143.70000000000002,13.176
2022-10-27 21:00:00,22.0,58,0.0,987.4,8.2,151,385.6,268.2,2236.0,60.3,88.9,78.0,9.0,Lahore,31.5497,74.3436,21,27,3,10,2022,0,Autumn,245.9,186.7,193.7,168.18333333333334,12.76
2022-10-27 22:00:00,24.3,48,0.0,987.5,4.7,113,410.7,285.9,2286.0,58.7,88.2,67.0,9.0,Lahore,31.5497,74.3436,22,27,3,10,2022,0,Autumn,268.2,218.4,210.5,197.13333333333333,11.664
2022-10-27 23:00:00,24.3,47,0.0,987.5,0.8,63,430.3,299.0,2349.0,57.0,87.7,55.0,9.0,Lahore,31.5497,74.3436,23,27,3,10,2022,0,Autumn,285.9,245.9,222.1,227.16666666666666,11.421
2022-10-28 00:00:00,23.3,50,0.0,987.0,2.6,16,440.5,306.4,2395.0,55.8,87.8,48.0,9.0,Lahore,31.5497,74.3436,0,28,4,10,2022,0,Autumn,299.0,268.2,227.7,250.6833333333333,11.65
2022-10-28 01:00:00,22.2,54,0.0,986.7,2.3,51,446.1,309.2,2438.0,55.0,88.2,41.0,10.0,Lahore,31.5497,74.3436,1,28,4,10,2022,0,Autumn,306.4,285.9,229.6,270.6333333333333,11.988
2022-10-28 02:00:00,18.1,74,0.0,986.2,7.1,41,449.8,312.9,2492.0,54.2,89.1,35.0,10.0,Lahore,31.5497,74.3436,2,28,4,10,2022,0,Autumn,309.2,299.0,226.3,285.76666666666665,13.394
2022-10-28 03:00:00,17.0,81,0.0,985.9,6.5,96,455.4,315.7,2525.0,54.5,90.8,30.0,10.0,Lahore,31.5497,74.3436,3,28,4,10,2022,0,Autumn,312.9,306.4,217.0,296.93333333333334,13.770000000000001
2022-10-28 04:00:00,17.3,79,0.0,985.9,4.3,138,460.1,319.4,2554.0,55.2,92.8,26.0,10.0,Lahore,31.5497,74.3436,4,28,4,10,2022,0,Autumn,315.7,309.2,205.8,304.84999999999997,13.667000000000002
2022-10-28 05:00:00,15.6,91,0.0,986.6,6.5,146,359.5,249.6,1958.0,31.3,32.6,28.0,7.0,Lahore,31.5497,74.3436,5,28,4,10,2022,0,Autumn,319.4,312.9,143.0,310.43333333333334,14.196
2022-10-28 06:00:00,16.4,87,0.0,987.1,5.4,172,365.1,254.3,2017.0,30.9,33.0,29.0,7.0,Lahore,31.5497,74.3436,6,28,4,10,2022,0,Autumn,249.6,315.7,138.8,302.2,14.267999999999999
2022-10-28 07:00:00,17.3,88,0.0,987.6,4.8,222,388.4,270.1,2097.0,30.2,33.7,31.0,7.0,Lahore,31.5497,74.3436,7,28,4,10,2022,0,Autumn,254.3,319.4,142.5,293.51666666666665,15.224
2022-10-28 08:00:00,20.2,75,0.0,988.6,4.4,235,399.5,278.5,2089.0,28.1,36.8,52.0,7.0,Lahore,31.5497,74.3436,8,28,4,10,2022,0,Autumn,270.1,249.6,143.0,287.0,15.149999999999999
2022-10-28 09:00:00,23.6,62,0.0,989.2,2.6,236,356.7,248.7,1905.0,24.6,43.3,97.0,8.0,Lahore,31.5497,74.3436,9,28,4,10,2022,0,Autumn,278.5,254.3,145.3,281.26666666666665,14.632000000000001
2022-10-28 10:00:00,26.2,53,0.0,989.5,3.1,291,287.8,199.8,1626.0,20.2,51.8,158.0,9.0,Lahore,31.5497,74.3436,10,28,4,10,2022,0,Autumn,248.7,270.1,117.8,270.09999999999997,13.886000000000001
2022-10-28 11:00:00,28.2,44,0.0,989.1,4.9,306,228.6,157.9,1291.0,16.0,58.5,218.0,10.0,Lahore,31.5497,74.3436,11,28,4,10,2022,0,Autumn,199.8,278.5,113.9,250.16666666666666,12.408
2022-10-28 12:00:00,29.4,38,0.0,988.5,5.6,315,186.7,128.1,1102.0,14.1,54.1,230.0,11.0,Lahore,31.5497,74.3436,12,28,4,10,2022,0,Autumn,157.9,248.7,110.8,234.88333333333333,11.171999999999999
